ID,LONG,LAT,Elevation,AAP(mm),RiverDIST(m),FaultDIST(m),Slop(Percent),Slop(Degrees),Landslide Risk
298,50.331,31.534,1286.0,174,230.2802373,15800.63833,9.375742,5.3562465,0.31000000000000005
299,50.329,31.534,1328.0,174,420.100423,15816.94518,11.5924482,6.6124687,0.31000000000000005
300,50.329,31.534,1328.0,174,420.100423,15816.94518,11.5924482,6.6124687,0.31000000000000005
301,50.329,31.534,1328.0,174,420.100423,15816.94518,11.5924482,6.6124687,0.31000000000000005
302,50.331,31.532,1334.0,174,267.1460866,16021.69652,51.0985413,27.06637,0.51
303,50.327,31.533,1337.0,174,613.8287877,15945.79543,18.955492,10.7333527,0.31000000000000005
304,50.327,31.534,1335.0,174,609.9204877,15835.51009,10.0019627,5.7117066,0.31000000000000005
305,50.326,31.534,1347.0,174,704.8304746,15845.63688,19.6340065,11.1081581,0.31000000000000005
306,50.326,31.534,1347.0,174,704.8304746,15845.63688,19.6340065,11.1081581,0.31000000000000005
307,50.325,31.533,1357.0,174,803.6144844,15966.46692,14.365325,8.174799,0.31000000000000005
308,50.324,31.533,1389.0,174,898.5254214,15977.63809,27.0645447,15.1440382,0.31000000000000005
309,50.325,31.533,1357.0,174,803.6144844,15966.46692,14.365325,8.174799,0.31000000000000005
310,50.323,31.534,1442.0,174,989.5602536,15879.38147,35.8667717,19.7312717,0.31000000000000005
311,50.325,31.534,1373.0,174,799.7404312,15856.32514,26.5519466,14.8700342,0.31000000000000005
312,50.325,31.535,1383.0,174,795.8663765,15746.19368,30.8222618,17.1304817,0.31000000000000005
313,50.325,31.535,1383.0,174,795.8663765,15746.19368,30.8222618,17.1304817,0.31000000000000005
314,50.324,31.535,1429.0,174,890.7752913,15757.52077,26.7045288,14.9516687,0.31000000000000005
315,51.205,31.537,1974.0,146,407.3912903,396.0984158,63.1073494,32.2549362,0.7202926188150001
316,51.205,31.539,1908.0,146,284.0427918,505.6774583,44.3710175,23.9273472,0.6520741906275
317,52.156,30.405,1789.0,160,397.6909553,10281.08325,14.3073854,8.1422701,0.4
318,51.298,30.694,1840.0,176,49.21000646,564.9509484,43.5142136,23.5158882,0.6476286788700001
319,51.298,30.079,1047.0,152,288.0074556,9129.57285,23.8005829,13.3876505,0.31000000000000005
320,51.298,30.697,1798.0,176,85.57949334,881.5841691,31.2834015,17.3714581,0.4838811873175
321,51.299,30.7,1874.0,176,191.0889475,1227.538305,59.7590904,30.862154,0.6579346271250001
322,51.299,30.703,1930.0,176,400.3768228,1544.170906,47.8225746,25.5583267,0.6341871820500001
323,51.301,30.705,2018.0,176,678.8514067,1813.90035,27.7517166,15.5102482,0.41395747375
324,51.298,30.705,1944.0,176,463.1378771,1725.940117,28.5775127,15.9486189,0.420554491225
325,51.293,30.705,1769.0,176,122.3795455,1579.355903,31.2366104,17.3470364,0.43154830727500004
326,51.295,30.709,1902.0,176,583.6608183,2060.169124,33.0150642,18.2706738,0.4
327,51.293,30.709,1868.0,176,436.7616855,2001.540272,23.3818893,13.1604033,0.4
328,51.292,30.711,1852.0,176,518.6691125,2183.319939,24.5203342,13.7772913,0.4
329,51.294,30.717,1910.0,176,649.8883807,2875.221377,46.1688042,24.7822056,0.54
330,51.294,30.718,1892.0,176,568.0050178,2980.767334,43.0905266,23.3114662,0.54
331,51.294,30.718,1892.0,176,568.0050178,2980.767334,43.0905266,23.3114662,0.54
332,51.294,30.719,1859.0,176,497.4800621,3086.313305,53.4661636,28.1317081,0.6000000000000001
333,51.294,30.723,1877.0,176,134.9427298,3508.49735,59.3001366,30.6679993,0.6000000000000001
334,51.293,30.722,1747.0,176,193.8789063,3373.641205,73.4022522,36.2795067,0.6000000000000001
335,51.292,30.722,1697.0,176,137.5418219,3344.331903,12.0191936,6.8536143,0.4
336,51.27,30.705,1835.0,176,80.24071074,905.3289726,26.0916195,14.6233749,0.482100327055
337,51.271,30.705,1810.0,176,43.14945438,934.6255931,30.2283325,16.819191,0.4799030805175
338,51.279,30.709,1780.0,176,0.408637777,1591.228894,24.6393471,13.8415956,0.43065783295000004
339,51.28,30.711,1776.0,176,65.24787885,1831.631693,35.8567009,19.72616,0.412627623025
340,51.273,30.712,1926.0,176,625.9833007,1732.086184,17.0930519,9.6998549,0.4200935362
341,51.273,30.714,1961.0,176,735.4541361,1943.190589,31.1254196,17.2889729,0.404260705825
342,51.273,30.714,1961.0,176,735.4541361,1943.190589,31.1254196,17.2889729,0.404260705825
343,51.275,30.714,1897.0,176,557.5800523,2001.784079,40.4821205,22.0391464,0.54
344,51.274,30.715,1941.0,176,613.480263,2078.038855,36.6467171,20.1262283,0.54
345,51.269,30.718,2240.0,176,1098.68356,2241.254179,54.8982506,28.766016,0.44
346,51.269,30.717,2226.0,176,1083.387776,2142.67365,56.6896477,29.548748,0.44
347,51.281,30.718,1747.0,176,40.16369143,2599.783338,37.5611839,20.5867729,0.54
348,51.268,30.7,1908.0,176,390.2323741,318.9704533,32.416748,17.9610081,0.5260772160025
349,51.267,30.701,1874.0,176,284.4995306,395.2285666,30.2593803,16.8354893,0.5203578575050001
350,51.268,30.701,1876.0,176,279.976364,424.5239629,40.3144989,21.9565811,0.6581607027825
351,51.269,30.701,1875.0,176,291.9812197,453.8201682,47.9959526,25.639122,0.715963487385
352,51.27,30.702,1830.0,176,199.9352825,588.6701064,48.2155457,25.7412949,0.7058497420200001
353,51.273,30.703,1770.0,176,147.206536,782.1171388,36.8912888,20.2496681,0.63134121459
354,51.273,30.703,1770.0,176,147.206536,782.1171388,36.8912888,20.2496681,0.63134121459
355,51.264,30.702,1916.0,176,267.184117,412.9019602,40.3046417,21.9517231,0.659032352985
356,51.268,30.702,1833.0,176,169.9855485,530.0774882,48.597168,25.9184399,0.7102441883850001
357,51.269,30.703,1807.0,176,72.00027994,664.9266331,37.5154839,20.5638218,0.6401305025175
358,51.268,30.702,1833.0,176,169.9855485,530.0774882,48.597168,25.9184399,0.7102441883850001
359,51.269,30.707,1869.0,176,318.9814232,1087.139752,28.3567657,15.8316212,0.4684645186
360,51.27,30.708,1906.0,176,389.0018238,1221.98798,42.1340904,22.847683,0.5983509015
361,51.168,30.458,1453.0,152,1545.037517,25081.24664,26.405323,14.7915297,0.15
362,51.171,30.458,1449.0,152,1266.53112,25354.10995,23.2874794,13.1091042,0.15
363,51.172,30.464,1558.0,152,1047.399029,25241.33316,38.4801941,21.0468235,0.38
364,51.177,30.469,1509.0,152,570.9286349,25545.78566,25.5672855,14.3417444,0.4
365,51.175,30.454,1358.0,152,950.6987481,25861.50013,19.0921783,10.8089323,0.31000000000000005
366,51.178,30.454,1297.0,152,663.6353038,26133.63412,26.6876183,14.9426241,0.31000000000000005
367,51.188,30.454,1221.0,152,275.1207271,27043.12381,66.4961319,33.6223679,0.51
368,51.184,30.454,1204.0,152,97.8041216,26678.90266,15.1675367,8.6246214,0.31000000000000005
369,51.193,30.446,1121.0,152,376.735144,27787.56105,5.3751469,3.0767715,0.31000000000000005
370,51.183,30.44,1130.0,152,460.1458801,27126.5008,19.1139202,10.8209505,0.31000000000000005
371,51.187,30.439,1073.0,152,63.62788836,27524.41972,10.1222019,5.7799082,0.31000000000000005
372,51.188,30.437,1072.0,152,31.81571405,27696.37833,27.6552486,15.4589157,0.31000000000000005
373,51.188,30.434,1165.0,152,194.7821463,27823.31999,44.1781006,23.8349304,0.45
374,51.172,30.98,1835.0,176,291.0293423,10934.67628,7.0953975,4.0585618,0.4
375,51.171,30.981,1846.0,176,179.6418007,11078.78814,4.7548027,2.7222512,0.4
376,51.168,30.982,1882.0,176,227.6732113,11322.31901,6.9592066,3.9809134,0.4
377,51.168,30.974,1982.0,176,1003.02251,10578.42419,20.4149475,11.538352,0.24
378,51.168,30.976,1914.0,176,794.9710757,10762.3657,26.1434727,14.6511889,0.4
379,51.169,30.975,1941.0,176,869.9960893,10617.16598,28.3924046,15.8505192,0.4
380,51.17,30.99,1946.0,176,586.8999107,11992.50617,21.5425396,12.1571751,0.4
381,51.176,30.988,1952.0,176,504.9050148,11529.29783,32.5407333,18.0252686,0.4
382,51.175,30.989,1961.0,176,639.3494917,11671.36156,28.6513481,15.9877214,0.4
383,51.174,30.979,1883.0,176,406.9942115,10742.42375,15.5519733,8.8398104,0.4
384,51.173,30.98,1864.0,176,293.597668,10886.27514,19.6624985,11.1238756,0.4
385,51.177,30.989,1991.0,176,581.9553911,11586.04375,31.8735332,17.6789188,0.4
386,51.176,30.989,1978.0,176,610.652034,11628.38825,30.8386612,17.1390629,0.4
387,51.175,30.991,2029.0,176,850.842982,11869.44913,40.9729385,22.2803535,0.54
388,51.177,30.989,1991.0,176,581.9553911,11586.04375,31.8735332,17.6789188,0.4
389,51.172,30.997,2300.0,176,1373.181905,12592.71222,20.694315,11.6919298,0.24
390,51.581,31.425,2641.0,154,2549.514674,4619.1398,13.2783537,7.5636907,0.24
391,51.519,31.084,1976.0,154,764.2723286,12551.4013,4.5688748,2.6159532,0.4
392,51.514,31.068,1994.0,154,878.6240368,13510.31963,20.601614,11.6409874,0.4
393,51.525,31.067,1944.0,154,133.0011362,12534.60432,25.725708,14.4269114,0.4
394,51.501,31.008,2412.0,154,574.2165371,10928.83358,26.2021179,14.6826353,0.4
395,51.492,31.486,2582.0,158,98.18662636,11300.07446,52.1153679,27.5264397,0.6000000000000001
396,51.514,30.992,2393.0,170,609.4776928,11027.87085,21.785099,12.2899218,0.4
397,51.532,30.983,2284.0,170,310.1767784,10918.37329,21.3150158,12.0325365,0.4
398,51.534,30.997,2083.0,170,228.9896503,12473.77169,27.3565407,15.2998066,0.4
399,51.558,30.9,2793.0,170,874.2216561,3053.29973,31.6911526,17.5840092,0.4
400,51.571,30.983,2043.0,170,63.53214454,11290.2487,17.9856701,10.1960211,0.4
401,51.571,30.982,2053.0,170,81.40981788,11329.86108,19.551981,11.0628986,0.4
402,51.571,30.979,2101.0,170,254.408536,11454.31639,32.5507202,18.0304413,0.4
403,51.596,30.979,2272.0,170,900.9569278,9297.776375,41.9270058,22.7468452,0.54
404,51.571,30.983,2043.0,170,63.53214454,11290.2487,17.9856701,10.1960211,0.4
405,51.583,30.979,2091.0,170,148.2174147,10406.5913,34.01931,18.7879486,0.4
406,51.592,30.975,2099.0,170,318.3438157,9847.145903,19.7532082,11.1739054,0.4
407,51.6,30.983,2406.0,170,1483.560457,8753.099472,22.4962902,12.6783609,0.24
408,51.601,30.971,2147.0,170,303.9195879,9352.141883,35.50243,19.5460987,0.4
409,51.608,30.96,2119.0,170,141.5295749,9463.83094,19.651474,11.117794,0.4
410,51.611,30.944,2122.0,170,595.8040651,7788.571085,29.0270367,16.1864471,0.4
411,51.735,30.842,2221.0,170,54.04326913,2725.928773,19.5408955,11.0567808,0.4
412,51.758,30.794,2361.0,170,586.9742577,3505.916689,12.7213392,7.2498488,0.4
413,51.765,30.814,2520.0,170,1585.015156,3279.941622,32.680275,18.0975342,0.24
414,51.792,30.792,2398.0,170,275.2637515,6398.335005,23.0732517,12.9926205,0.4
415,51.808,30.789,2433.0,170,102.3329827,7940.571924,29.9094448,16.6516323,0.4
416,51.601,30.964,2050.0,170,58.12937732,9778.757754,8.2967272,4.7428117,0.4
417,51.601,30.964,2050.0,170,58.12937732,9778.757754,8.2967272,4.7428117,0.4
418,51.608,30.94,2165.0,170,918.1963863,7376.90221,13.0893383,7.4572425,0.4
419,51.547,30.899,2629.0,170,49.79492848,2789.736673,15.5345469,8.830061,0.4
420,51.551,30.897,2764.0,170,490.2507295,2619.680526,40.7435608,22.1677322,0.54
421,51.597,30.928,2296.0,170,1185.783195,6214.593568,20.0129509,11.3170671,0.24
422,51.619,30.935,2140.0,170,268.4296912,6766.268049,10.8921356,6.2162285,0.4
423,51.621,30.935,2104.0,170,422.3570847,6772.688426,14.7510815,8.3912334,0.4
424,51.617,30.919,2215.0,170,768.2773044,4991.44899,8.3010788,4.7452884,0.4
425,51.613,30.922,2210.0,170,262.0723333,5342.008247,17.7705307,10.0765734,0.4
426,51.621,30.929,2105.0,170,633.4781142,6108.318063,1.155969,0.662292,0.4
427,51.618,30.925,2152.0,170,465.22855,5656.418581,18.2171097,10.324419,0.4
428,51.6,30.91,2324.0,170,691.6235862,4334.184486,13.5048895,7.6911993,0.4
429,51.653,30.875,2243.0,170,177.0635595,2811.804446,25.5446758,14.3295832,0.4
430,51.754,30.821,2397.0,170,1063.232835,2317.975237,25.9403057,14.5421753,0.24
431,51.756,30.822,2348.0,170,1283.076811,2533.300846,4.7661824,2.7287564,0.24
432,51.803,30.794,2448.0,170,349.0743102,7300.61549,42.863636,23.2017345,0.54
433,51.797,30.753,2538.0,170,470.0269101,4247.61624,24.0879154,13.5433531,0.4
434,51.808,30.779,2474.0,170,182.1823942,7120.610475,28.556654,15.9375696,0.4
435,51.81,30.764,2675.0,170,1221.842519,5449.060994,9.8674583,5.6353941,0.24
436,51.811,30.763,2691.0,170,1235.604899,5334.021231,20.9363518,11.8248482,0.24
437,51.815,30.764,2717.0,170,893.2420505,5444.66721,9.0284071,5.1589093,0.4
438,51.817,30.767,2623.0,170,546.5565598,5786.520422,14.454299,8.22474,0.4
439,51.784,30.792,2339.0,170,65.79069104,5705.199822,19.2344666,10.8875694,0.4
440,51.81,30.764,2675.0,170,1221.842519,5449.060994,9.8674583,5.6353941,0.24
441,51.175,30.978,1858.0,176,524.0473173,10598.64041,13.8142319,7.8651929,0.4
442,51.181,30.99,2037.0,176,651.9738301,11524.1649,35.4688416,19.529007,0.4
443,51.179,30.991,2052.0,176,767.9256868,11704.20518,35.0792694,19.3304977,0.4
444,51.18,30.991,2058.0,176,765.3640189,11664.48573,36.2100029,19.905323,0.4
445,51.179,30.991,2052.0,176,767.9256868,11704.20518,35.0792694,19.3304977,0.4
446,51.183,30.989,2000.0,176,536.0255068,11345.56906,54.1027298,28.4145985,0.6000000000000001
447,51.201,30.984,1834.0,176,348.5376995,10241.82125,66.5718536,33.6524429,0.6000000000000001
448,51.2,30.984,1829.0,176,293.2793794,10268.37837,63.543354,32.4332466,0.6000000000000001
449,51.199,30.985,1890.0,176,350.352808,10401.87994,40.7944984,22.1927567,0.54
450,51.202,30.984,1855.0,176,403.7967173,10216.08907,63.4179077,32.3820152,0.6000000000000001
451,51.198,30.983,1770.0,176,110.4193366,10218.20966,60.3508377,31.1113338,0.6000000000000001
452,51.196,30.983,1795.0,176,44.10079103,10277.59995,52.8301353,27.8475533,0.6000000000000001
453,51.203,30.983,1828.0,176,363.6001354,10084.06273,42.7560768,23.1496506,0.54
454,51.208,30.982,1898.0,176,393.3543194,9862.759945,66.4662476,33.6104965,0.6000000000000001
455,51.209,30.983,1992.0,176,539.3024298,9951.024623,46.5334549,24.9541855,0.54
456,51.213,30.98,1810.0,176,373.9080574,9552.101484,41.0983505,22.3418541,0.54
457,51.214,30.981,1882.0,176,507.7749357,9645.396339,62.3948402,31.9620361,0.6000000000000001
458,51.214,30.981,1882.0,176,507.7749357,9645.396339,62.3948402,31.9620361,0.6000000000000001
459,51.215,30.98,1890.0,176,429.5601817,9520.839895,68.4790878,34.4029884,0.6000000000000001
460,51.215,30.98,1890.0,176,429.5601817,9520.839895,68.4790878,34.4029884,0.6000000000000001
461,51.216,30.98,1914.0,176,467.8120868,9506.611693,53.0242653,27.9344425,0.6000000000000001
462,51.22,30.977,1862.0,176,433.8077882,9128.418316,59.753952,30.8599854,0.6000000000000001
463,51.221,30.976,1855.0,176,398.6633033,9008.25467,68.8323212,34.5405388,0.6000000000000001
464,51.22,30.976,1754.0,176,343.3856152,9018.206957,56.6542778,29.5334091,0.6000000000000001
465,51.217,30.978,1792.0,176,370.4980658,9273.638405,56.4268837,29.4346828,0.6000000000000001
466,51.899,30.499,2181.0,164,324.6174709,4602.614236,21.233532,11.9878712,0.4
467,52.108,30.255,2238.0,160,850.8621868,10427.07108,21.929678,12.3689814,0.4
468,52.109,30.252,2208.0,160,912.5280411,10390.13099,9.8893938,5.647841,0.4
469,52.108,30.253,2229.0,160,818.2972922,10341.696,32.0221863,17.7562027,0.4
470,52.103,30.255,2141.0,160,388.5533446,9986.632346,36.6304512,20.1180115,0.54
471,52.103,30.255,2141.0,160,388.5533446,9986.632346,36.6304512,20.1180115,0.54
472,51.895,30.494,2279.0,164,258.2522665,4026.107023,40.5503082,22.0727062,0.54
473,51.895,30.494,2279.0,164,258.2522665,4026.107023,40.5503082,22.0727062,0.54
474,51.948,30.183,2001.0,164,9.254886159,6623.431724,21.1081486,11.9191132,0.4
475,51.949,30.18,2022.0,164,43.47589136,6616.382706,24.8284378,13.9436903,0.4
476,51.96,31.211,2923.0,154,34.57485896,5619.707923,27.5636826,15.4101686,0.4
477,51.96,31.21,2923.0,154,36.7257256,5710.30573,26.570982,14.8802223,0.4
478,51.96,31.21,2923.0,154,36.7257256,5710.30573,26.570982,14.8802223,0.4
479,51.958,30.215,2055.0,164,40.45372467,4265.441073,25.4717598,14.2903585,0.4
480,51.961,30.214,2094.0,164,192.9971845,4054.667313,38.8932838,21.2526932,0.54
481,51.831,30.377,2428.0,164,856.1650312,6242.220921,12.6344538,7.2008553,0.4
482,51.79,30.391,2201.0,164,462.0443836,9194.191069,12.2351027,6.9755278,0.4
483,51.793,30.393,2226.0,164,652.1574384,8841.603205,28.1419868,15.7176571,0.4
484,51.88,30.063,1630.0,164,1076.699066,8917.169782,18.1057491,10.2626514,0.24
485,51.879,30.063,1630.0,164,1102.944734,8866.155033,17.2434597,9.7835646,0.24
486,51.674,30.203,1591.0,164,2646.847705,1882.603051,25.8321819,14.4841146,0.248804771175
487,51.941,30.292,2341.0,164,17.07645228,2834.319873,13.6894875,7.7950459,0.4
488,51.873,30.306,2492.0,164,153.0109312,6314.119572,32.9696388,18.2472,0.4
489,51.87,30.309,2496.0,164,161.8473202,6396.510539,29.5058365,16.4391346,0.4
490,51.86,30.317,2542.0,164,819.4894822,6782.896565,13.308239,7.5805159,0.4
491,52.069,30.299,2269.0,160,744.9710083,8393.395597,22.139473,12.4836187,0.4
492,52.077,30.287,2160.0,160,804.2186853,8614.729972,19.7239323,11.1577606,0.4
493,52.064,30.357,2251.0,160,2385.205194,10865.47614,14.9166384,8.4840479,0.24
494,51.989,31.263,2582.0,154,679.8013702,683.8512896,2.5848253,1.4806662,0.49871115328000004
495,51.962,30.336,2960.0,164,231.0406409,2265.086567,47.5195351,25.416851,0.6000000000000001
496,52.086,30.257,2176.0,160,1243.201645,8631.390222,17.5424652,9.949852,0.24
497,52.055,30.212,2297.0,160,909.9333611,4160.739917,18.5977364,10.5353546,0.4
498,52.237,30.253,1794.0,160,100.7156764,22259.81609,24.9994907,14.0359688,0.4
499,52.233,30.25,1795.0,160,9.81705106,21802.51018,23.0019245,12.9538116,0.4
500,52.203,30.216,2531.0,160,3352.413201,18045.24159,15.8144913,8.9866114,0.24
501,52.188,30.262,2016.0,160,987.7595147,17959.66334,36.8956947,20.2518902,0.54
502,51.983,29.867,2092.0,163,304.8355773,5882.790788,10.7301178,6.1244717,0.4
503,51.984,29.867,2103.0,163,231.0967829,5791.376266,16.8279438,9.552207,0.4
504,51.984,29.867,2103.0,163,231.0967829,5791.376266,16.8279438,9.552207,0.4
505,51.984,29.867,2103.0,163,231.0967829,5791.376266,16.8279438,9.552207,0.4
506,51.984,29.867,2103.0,163,231.0967829,5791.376266,16.8279438,9.552207,0.4
507,51.984,29.867,2103.0,163,231.0967829,5791.376266,16.8279438,9.552207,0.4
508,51.984,29.868,2085.0,163,318.5502305,5756.171825,11.9966364,6.8408737,0.4
509,51.984,29.868,2085.0,163,318.5502305,5756.171825,11.9966364,6.8408737,0.4
510,51.985,29.867,2101.0,163,174.8814074,5700.133004,19.658823,11.1218491,0.4
511,51.984,29.867,2103.0,163,231.0967829,5791.376266,16.8279438,9.552207,0.4
512,51.985,29.867,2101.0,163,174.8814074,5700.133004,19.658823,11.1218491,0.4
513,51.985,29.867,2101.0,163,174.8814074,5700.133004,19.658823,11.1218491,0.4
514,51.985,29.867,2101.0,163,174.8814074,5700.133004,19.658823,11.1218491,0.4
515,51.986,29.867,2124.0,163,130.0294918,5609.069361,5.7516584,3.2918308,0.4
516,51.986,29.867,2124.0,163,130.0294918,5609.069361,5.7516584,3.2918308,0.4
517,51.986,29.867,2124.0,163,130.0294918,5609.069361,5.7516584,3.2918308,0.4
518,51.985,29.869,2086.0,163,353.9247874,5630.547283,14.9372034,8.495574,0.4
519,51.986,29.869,2112.0,163,333.2825667,5538.341456,14.2441397,8.1067572,0.4
520,51.984,29.869,2071.0,163,316.7700571,5722.898267,6.3713064,3.6455622,0.4
521,52.001,29.867,2040.0,168,919.459277,4272.432096,8.873064,5.0706115,0.4
522,52.008,29.867,2105.0,168,748.4943427,3673.325091,9.6547127,5.5146508,0.4
523,52.008,29.867,2105.0,168,748.4943427,3673.325091,9.6547127,5.5146508,0.4
524,52.008,29.867,2105.0,168,748.4943427,3673.325091,9.6547127,5.5146508,0.4
525,51.896,30.3,2419.0,164,1577.527146,4996.710024,15.0275974,8.5462294,0.24
526,51.908,30.3,2466.0,164,1044.678085,4147.097953,28.5642414,15.9415884,0.24
527,51.9,30.3,2406.0,164,1714.365685,4713.515162,7.2614236,4.1531997,0.24
528,52.075,30.206,2251.0,160,39.11247068,5850.122197,6.21347,3.5554852,0.4
529,52.075,30.206,2251.0,160,39.11247068,5850.122197,6.21347,3.5554852,0.4
530,51.891,30.215,2223.0,164,281.8006452,10418.73131,25.8433628,14.4901209,0.4
531,51.89,30.215,2227.0,164,225.5900823,10513.25529,25.3893909,14.2460318,0.4
532,51.894,30.008,1541.0,164,299.5113516,6272.670001,9.2672586,5.2946253,0.4
